Clabels,ID
0,1345
4,2190
4,2308
4,2255
4,2233
1,1156
2,2685
3,84
3,184
1,1094
0,1807
2,2453
2,2460
3,476
4,2379
0,1280
3,69
0,1580
0,1756
2,2703
0,1465
2,2904
2,2573
0,1455
2,2797
3,186
2,2510
1,840
3,512
2,2553
0,1376
4,2065
3,383
1,884
3,201
0,1432
3,524
3,69
3,42
4,2306
3,406
1,790
3,171
0,1358
0,1462
3,69
3,389
3,132
0,1294
2,3023
0,1518
2,2727
0,1426
0,1748
3,69
2,2510
2,3057
0,1806
2,3031
0,1622
1,1128
2,2770
4,1966
0,1546
3,224
0,1423
4,2065
2,2980
0,1426
4,1966
0,1490
4,2152
0,1355
4,2155
3,257
1,700
2,2510
0,1490
2,2903
0,1674
2,3141
4,2115
1,690
1,1134
3,186
3,171
0,1801
3,476
2,2904
2,2904
2,2982
0,1746
1,1046
2,3081
4,2145
2,2510
3,298
3,171
2,2717
2,2967
4,1863
3,298
2,2453
2,2468
2,2752
3,303
1,990
3,423
0,1354
3,546
0,1633
3,165
4,2018
0,1512
4,1970
3,69
2,2615
0,1608
4,1938
3,400
2,3085
4,2004
3,219
1,1153
4,1947
3,69
1,596
4,2347
2,2937
2,2510
2,2510
2,2752
2,2510
4,2255
3,342
2,2724
3,171
1,1047
1,1033
2,2461
1,697
0,1735
0,1735
1,871
2,2653
4,2255
0,1546
0,1301
4,1837
1,584
3,69
2,2453
1,962
2,2571
4,1830
2,2524
3,69
2,3201
1,589
3,321
1,1021
3,257
2,2864
0,1347
2,2721
2,2587
3,65
2,2851
0,1546
1,664
4,2437
4,2135
4,2244
3,30
0,1242
2,3050
4,2004
0,1735
2,2510
4,1827
0,1546
2,3141
3,171
4,1981
0,1806
0,1725
0,1546
4,1946
4,1970
1,749
2,2923
0,1735
3,198
0,1805
2,2721
4,2105
4,2065
0,1462
0,1328
2,2510
1,803
2,2573
0,1426
0,1304
1,842
0,1546
4,2129
1,732
1,672
1,1074
2,2603
2,2573
3,534
0,1735
2,2646
3,327
2,2720
2,2752
1,1080
1,765
0,1426
3,69
4,2255
4,2006
2,2732
2,2950
2,3045
4,1970
3,69
2,3133
1,823
2,2527
3,258
3,33
3,330
3,524
2,3071
2,3201
0,1344
4,2188
3,185
2,2490
2,3208
0,1735
0,1490
1,769
1,1123
2,2721
1,589
0,1811
4,2004
3,150
2,2687
4,1896
0,1330
1,911
2,2573
4,2122
4,2370
0,1715
4,2062
3,476
1,756
4,2283
2,2510
2,2510
4,2317
3,305
4,1970
0,1378
0,1709
1,1074
2,2527
2,2724
2,2826
2,2721
3,504
2,2743
2,2551
3,501
4,1896
1,839
4,2357
2,3155
0,1346
4,2004
2,2756
2,2510
2,2481
4,2155
4,2251
3,298
0,1426
3,113
0,1250
0,1280
3,348
2,2510
2,2721
0,1811
3,69
4,1922
2,2659
0,1462
0,1573
2,2703
4,1844
4,2190
3,429
2,2619
1,1164
4,2372
2,2459
1,1198
4,2105
2,2877
1,644
2,3089
0,1578
1,730
4,2130
4,2190
4,1871
3,190
1,871
4,2004
3,249
4,1963
2,2527
0,1633
2,2547
2,2818
0,1735
0,1426
2,2808
2,2666
2,2860
0,1621
0,1581
4,2104
2,2601
3,171
3,406
2,2510
1,1008
4,2255
3,305
3,346
4,2004
4,1970
4,2266
2,2967
3,69
1,1095
2,2721
1,775
0,1426
4,2126
4,1889
3,321
4,1951
0,1746
0,1746
3,265
2,2546
4,2322
2,2733
2,2721
0,1438
2,3123
3,515
3,33
2,2884
1,1055
0,1723
4,1851
4,2340
4,1994
2,2978
3,33
3,560
4,2271
4,1844
2,2573
3,69
3,445
2,2880
2,3208
1,700
0,1426
4,2369
2,2454
3,69
0,1345
2,3163
0,1450
3,128
3,451
2,2573
4,2199
2,2678
4,1926
4,2379
4,1966
4,2308
4,1944
0,1376
3,404
3,198
1,1074
4,2288
1,1183
2,2510
1,700
2,2510
0,1426
4,2354
3,257
1,1141
1,767
2,2510
0,1578
3,564
0,1426
2,2510
2,2510
1,1183
2,2731
3,198
3,171
4,2130
4,1859
0,1618
0,1663
3,33
1,1126
2,2912
0,1806
4,2155
4,2155
0,1735
0,1737
2,2902
0,1426
2,2458
1,619
4,1970
2,3119
1,1074
1,700
3,198
2,2872
1,777
0,1426
4,2138
0,1723
2,2693
2,2510
4,1844
0,1438
3,302
2,3107
3,557
3,171
0,1715
2,2510
0,1621
1,627
2,2623
2,3057
3,69
0,1312
3,171
3,39
3,69
4,2397
0,1426
4,2190
3,69
2,2510
1,930
1,1123
0,1675
3,171
4,2255
0,1354
4,2377
3,69
3,198
1,1123
1,1152
4,2004
3,171
2,2585
2,2539
0,1650
4,1896
1,984
1,1015
1,714
1,1174
2,2681
0,1415
0,1304
2,2457
0,1629
2,2941
2,2536
1,879
3,318
4,1889
2,2721
0,1592
4,2155
2,2631
0,1475
0,1735
1,871
3,342
1,962
4,2363
1,585
4,1970
2,3089
4,1937
0,1785
0,1557
3,468
2,2724
2,2510
2,2753
1,885
4,1911
1,871
4,2302
1,581
1,1123
0,1735
2,2721
0,1631
2,2461
3,448
0,1620
3,383
4,1978
2,2456
0,1518
2,2631
2,2538
4,2255
0,1345
0,1311
1,966
3,171
1,724
1,1021
1,1021
3,418
1,648
0,1735
4,2007
2,3100
4,2410
2,2666
3,18
0,1287
4,2190
3,510
2,2510
2,2795
2,2721
1,1123
1,638
1,697
2,2557
3,69
3,298
1,984
4,2255
3,94
1,1123
4,2020
2,2631
3,198
0,1794
3,198
3,257
4,2251
3,69
3,44
3,346
1,913
3,506
0,1439
3,198
4,1900
4,2027
1,840
2,2538
4,1901
3,18
4,1970
2,3196
2,3031
4,1994
0,1269
4,2083
2,3008
4,1970
3,32
4,2064
4,2390
3,360
1,1155
4,2155
3,103
2,2721
0,1480
1,672
2,3208
1,659
1,890
3,171
3,476
1,616
4,1878
3,69
0,1392
3,69
4,2397
3,314
4,2004
3,50
2,2488
4,2130
0,1633
2,2754
1,1077
2,2510
3,406
1,1149
2,2458
1,726
0,1426
4,2155
2,2811
4,2412
2,3131
2,2666
0,1737
2,2464
0,1598
2,3078
2,2756
0,1289
4,2004
3,257
1,1159
4,2332
4,2386
4,1854
4,1896
4,2387
1,962
1,647
1,946
2,3183
0,1756
2,2969
1,777
0,1569
1,1145
2,3010
0,1733
0,1734
3,171
1,830
3,197
4,2255
4,2379
2,2510
4,1817
4,2367
4,1970
0,1306
1,876
2,3201
4,2368
2,2573
4,1953
3,400
3,186
3,378
2,2510
4,2363
2,2721
4,2053
0,1649
2,3201
4,1824
2,2697
4,1952
3,103
0,1684
4,2135
1,1078
1,581
2,2848
1,1157
2,2510
3,298
2,3155
0,1419
2,2724
2,2780
4,1919
2,3155
3,430
2,2603
1,1123
3,406
1,763
2,3040
1,987
0,1391
2,2585
3,535
0,1426
1,987
3,470
4,2040
4,1836
3,298
2,2653
4,1979
4,2328
1,871
2,2510
3,559
2,2483
0,1660
1,905
2,2904
0,1736
2,2847
2,2818
1,1179
2,3155
2,2510
2,2478
3,4
2,2559
4,2062
0,1413
1,927
2,2510
4,2130
3,69
4,2416
3,476
0,1301
3,70
1,958
0,1362
3,69
0,1342
1,789
4,1826
0,1735
0,1775
0,1732
3,91
2,2643
0,1809
3,111
0,1426
1,1021
2,2510
3,158
1,683
3,69
4,2315
1,961
3,171
1,763
0,1345
3,60
4,1978
3,86
1,654
2,2510
4,1878
4,1966
3,171
1,590
1,1021
2,3093
4,2127
3,160
3,509
2,2514
3,237
4,1837
2,2510
2,3201
2,2510
2,2833
3,483
4,2341
0,1388
4,2282
3,110
3,372
4,1845
3,547
1,1106
1,1074
1,987
0,1735
1,700
1,962
0,1441
0,1657
0,1426
4,1918
3,423
0,1544
4,2283
0,1280
2,2573
3,298
2,2599
3,201
1,960
0,1354
3,174
0,1633
3,314
2,2527
2,2510
2,2510
0,1678
2,2724
2,2818
2,2453
2,2697
4,1928
2,2918
2,2649
2,2655
2,2824
0,1359
3,42
4,2048
3,466
4,2065
2,3040
2,2721
4,2190
2,2721
1,677
0,1735
0,1426
2,2458
2,3159
1,1165
0,1732
2,2458
3,452
2,2857
3,69
3,45
3,74
0,1715
4,2385
0,1730
2,2974
3,220
2,3175
3,463
1,1029
4,2020
2,3201
0,1385
4,2130
1,1128
2,3016
1,994
0,1439
3,171
3,171
3,69
1,656
3,524
3,190
1,1128
2,3040
1,1095
3,133
1,700
1,891
3,334
0,1423
1,1103
0,1462
2,2832
1,993
1,1045
2,2721
1,1147
4,1864
0,1681
2,2877
2,2724
1,588
2,3040
0,1542
0,1419
1,654
2,3201
2,3201
1,1183
0,1321
0,1730
0,1504
1,697
3,418
0,1578
0,1540
4,2065
2,2643
0,1582
2,2537
3,549
4,1970
2,2461
4,2190
4,2135
2,3141
3,151
4,1899
3,103
2,2749
2,2721
3,298
3,363
0,1669
2,2550
0,1293
2,2539
0,1335
1,1088
0,1304
4,2138
0,1801
3,572
1,733
0,1713
3,124
2,2880
2,2510
1,1189
2,3100
3,257
0,1732
0,1361
3,275
4,1867
3,421
4,1821
1,940
2,3123
2,2721
4,2396
2,2753
3,418
4,1970
2,2510
3,257
0,1522
2,3174
3,364
1,1001
2,2680
2,2510
0,1790
2,2452
2,2510
4,1822
0,1423
2,2721
2,2553
1,898
2,3155
2,2573
0,1534
3,476
4,2426
0,1223
0,1735
0,1711
2,2881
3,532
4,2410
1,1026
2,2640
1,762
3,571
0,1340
4,1946
0,1626
0,1462
4,2364
1,1009
1,1125
3,257
3,518
4,2311
3,408
2,2952
0,1457
3,226
0,1426
4,2405
1,1102
4,1857
1,1023
0,1582
2,2872
2,2851
0,1651
2,3201
4,2351
4,1981
0,1732
4,1946
0,1519
0,1426
1,1188
4,2190
4,2004
2,2445
4,1889
4,2398
4,2197
1,594
2,2461
2,3182
4,2135
0,1304
0,1606
1,745
3,442
2,2774
0,1391
1,1005
2,2640
0,1612
0,1498
4,1970
1,817
3,219
0,1249
4,2352
1,892
4,2065
2,2733
0,1345
2,2885
3,497
2,2724
1,956
3,563
2,2735
4,1970
0,1506
1,885
3,165
2,2705
4,2046
2,2654
1,1015
0,1304
0,1570
3,171
3,103
2,2644
0,1617
2,2510
3,69
4,2004
1,699
2,2964
3,69
3,171
2,2510
0,1627
3,69
1,672
0,1345
4,2004
1,820
4,1981
4,2123
3,69
2,2697
2,2640
2,3099
4,1970
0,1746
1,991
4,1914
0,1735
2,2635
0,1764
0,1546
2,2855
1,606
3,156
4,1944
3,198
2,2724
4,1975
2,2640
2,2721
4,2167
2,3137
4,2130
0,1390
3,171
4,2259
4,1979
3,69
0,1685
2,2628
3,4
3,88
4,1927
0,1462
0,1712
1,1123
1,1021
0,1461
3,80
4,2062
2,3201
3,364
2,2510
2,2851
2,3040
2,2573
3,136
4,1889
1,1086
3,41
4,2365
3,69
2,2566
1,659
0,1276
3,171
4,2130
2,2538
4,2155
4,1944
0,1645
2,2545
0,1723
0,1478
3,476
2,2967
2,2510
0,1324
1,871
4,1894
0,1702
2,2640
0,1426
1,1021
1,1082
4,2149
0,1801
1,1170
1,871
3,4
1,661
3,42
4,2138
3,372
0,1748
3,33
2,3057
2,2956
2,2662
1,962
0,1426
3,400
2,3201
1,1018
0,1354
2,2724
1,1046
2,2721
4,2004
1,1129
0,1756
3,503
3,198
4,2160
3,69
0,1574
1,1160
0,1671
2,2461
4,2240
4,2154
2,3064
1,656
2,2510
2,2539
0,1641
4,2091
4,2426
4,2082
4,2268
0,1633
4,1981
2,2724
0,1426
3,476
1,727
3,42
1,1074
0,1546
2,2578
2,2877
0,1227
2,2510
0,1578
3,110
3,137
2,3155
3,171
0,1687
3,330
4,2221
4,2423
3,372
3,442
4,2012
0,1390
2,2573
0,1644
3,18
3,64
4,2105
0,1462
3,69
0,1574
0,1426
0,1490
4,1970
2,2721
3,219
4,2000
1,1023
1,871
2,2461
3,201
2,2450
0,1645
1,888
3,406
2,2809
1,1180
0,1347
0,1426
0,1288
0,1546
4,1876
4,2352
4,2020
0,1674
0,1426
0,1531
0,1354
1,1189
4,2309
2,2508
4,2238
2,2453
0,1318
2,2461
1,816
0,1723
4,1838
2,3011
4,1958
2,2721
4,2047
0,1731
1,644
4,1930
4,2000
0,1345
3,572
1,931
0,1358
2,3133
2,3081
4,1970
3,524
2,2740
2,2829
2,3096
0,1280
2,2481
2,2780
2,2455
3,422
4,2027
3,275
2,2461
1,1123
4,1981
4,2255
1,1015
3,489
2,2756
3,18
0,1409
2,2721
3,539
3,298
2,2753
3,18
1,1149
2,2878
4,2004
2,2926
2,3079
4,2255
0,1579
3,541
1,763
4,2155
0,1791
3,199
1,872
3,441
4,2007
4,1921
2,3090
0,1735
3,79
3,257
2,2573
2,3061
2,2721
3,418
2,2967
2,2615
1,821
2,3113
2,2545
4,1981
1,673
2,2913
4,1999
4,1970
2,3105
0,1737
3,201
2,2730
1,656
0,1426
0,1508
2,2573
3,393
2,2929
2,2565
1,592
1,1170
4,2189
3,419
3,171
4,2177
3,485
1,829
2,2748
3,69
2,2793
3,572
1,581
4,1990
2,3181
0,1421
1,902
4,2244
4,1889
4,2004
3,275
0,1735
2,2453
1,781
3,69
4,1859
2,3155
4,2138
3,69
4,2065
4,1889
2,2670
4,2339
2,3139
2,2808
3,245
1,871
3,545
3,171
2,2947
0,1426
1,709
4,2410
0,1748
0,1326
1,854
2,3089
2,2510
2,2460
3,524
2,2640
3,298
4,2065
1,589
0,1253
2,2538
2,2724
4,2009
3,459
3,372
1,1074
2,2724
4,2065
3,337
1,1145
2,3024
2,2967
3,489
0,1426
4,2190
1,656
0,1758
4,1918
3,18
4,2190
2,2510
0,1735
4,2130
2,2510
2,2746
1,1095
2,2573
4,2251
1,682
3,131
1,1210
3,178
4,2078
1,1046
0,1447
2,2932
2,2721
0,1354
2,2918
0,1426
2,3201
4,1854
4,2383
2,2527
2,2746
3,406
1,625
0,1426
2,3089
3,319
2,2721
2,2756
0,1521
4,1956
2,2721
1,883
3,476
0,1369
1,596
2,2974
3,297
2,2510
1,1145
4,1981
1,1193
2,3123
2,3100
4,2223
2,2603
0,1462
3,69
3,540
2,2724
3,171
2,2662
1,1002
4,2065
1,1023
3,113
0,1426
0,1266
2,3139
0,1477
3,198
2,2510
2,2944
2,2510
3,38
3,477
2,2510
2,2510
0,1661
2,2510
4,1966
0,1434
4,1970
3,164
2,2667
2,2785
3,186
3,79
1,1066
4,2343
3,471
0,1426
3,298
3,364
4,1918
4,2068
3,69
0,1715
2,2989
0,1426
2,3176
3,366
0,1730
3,171
2,2510
3,69
4,2255
0,1487
4,2004
1,1145
4,1939
0,1542
1,840
1,1156
0,1735
3,456
4,2053
2,2921
2,2880
4,2004
2,2510
1,644
0,1801
0,1732
0,1715
4,2437
2,3123
4,2130
2,2510
4,2354
0,1735
3,298
0,1569
4,1889
0,1730
0,1723
4,2215
1,884
0,1715
3,497
0,1461
2,2606
0,1490
2,2753
3,118
2,2818
0,1426
0,1234
3,186
2,2510
4,1889
1,599
1,625
4,2201
3,288
1,656
1,760
1,619
3,502
0,1426
0,1526
2,2510
3,198
3,378
1,1162
0,1620
3,296
2,3089
2,2585
2,2703
1,879
3,275
4,2130
4,1836
3,543
2,3155
4,2368
4,2417
2,2877
1,852
0,1312
4,1855
1,1123
2,3142
3,459
2,2651
2,2719
0,1735
2,2975
0,1595
0,1397
2,2825
2,2510
3,209
1,779
2,2756
3,88
3,393
2,2724
0,1386
0,1594
0,1641
3,257
0,1577
2,2904
0,1300
1,1021
2,2724
1,1122
0,1702
1,1023
2,2527
4,2181
1,1184
3,511
0,1587
0,1422
2,2619
2,3133
0,1532
4,1869
3,134
2,3155
4,2004
4,2384
4,1970
2,2850
2,2724
0,1533
0,1426
2,2510
0,1345
1,1157
3,489
4,2255
2,2553
0,1265
1,976
2,2679
0,1438
2,2707
3,324
1,1074
1,656
4,1970
1,933
4,1924
3,218
2,2461
4,1944
4,2425
1,691
1,1073
3,436
3,91
3,359
3,485
0,1426
0,1426
2,3020
1,970
2,2891
2,2724
2,3100
2,2510
0,1280
0,1634
3,257
0,1426
0,1468
4,1970
1,619
4,2255
3,415
2,2724
3,298
0,1804
0,1723
1,642
2,2691
2,2753
3,458
0,1426
2,2573
0,1462
0,1426
2,3208
1,1074
1,934
0,1633
3,171
3,198
4,1944
2,2724
3,212
2,2446
0,1366
3,298
0,1553
2,2510
1,1189
3,111
4,2062
2,2617
2,2721
3,201
3,500
1,1106
1,785
4,1970
0,1458
0,1343
4,2368
0,1546
2,3100
2,2692
2,2539
4,1984
1,672
2,2733
3,186
2,2626
1,1201
2,2721
4,2363
3,379
1,682
3,236
3,257
1,600
0,1715
3,107
2,2461
1,1145
1,810
2,3201
4,2062
2,2695
2,2510
1,1021
0,1426
0,1707
4,2178
0,1632
1,884
4,2190
3,186
0,1801
4,2155
2,2721
4,2013
2,2721
0,1735
2,2563
0,1372
1,987
1,927
1,1156
0,1476
2,2711
3,69
4,2155
4,2315
4,2156
1,879
1,763
0,1546
2,3040
1,1123
2,2510
4,2219
2,2904
1,1111
4,2061
2,2944
4,2078
1,656
4,2409
4,2135
3,69
4,1981
1,784
4,1820
4,2098
4,2256
1,1165
1,1123
2,2724
3,114
2,2724
3,476
2,2838
4,2357
3,376
1,1092
1,750
4,2389
2,3208
4,1966
0,1546
2,2510
0,1426
1,831
1,617
4,2255
4,1970
2,2713
2,2746
3,262
4,1836
0,1295
3,213
3,201
0,1498
4,2251
0,1426
3,180
3,37
0,1426
0,1426
0,1321
0,1747
0,1294
4,2299
3,423
2,2721
1,801
3,232
1,652
0,1324
1,1021
2,2561
2,2510
3,16
2,3091
3,69
4,2256
3,89
1,733
2,2772
0,1635
2,3058
4,2130
2,2724
3,69
3,69
1,1107
3,372
4,1966
1,1095
2,3201
3,168
4,1944
4,2293
4,2192
2,2822
3,69
1,1183
3,186
1,1137
0,1371
2,2877
4,2065
2,2510
3,88
4,2327
2,2724
2,2966
4,2190
4,1946
4,1826
2,2525
4,2004
2,3100
2,2552
1,1123
4,1961
4,2244
4,2053
0,1494
0,1386
0,1730
0,1426
3,69
4,2060
2,2724
4,2363
1,901
2,2603
1,859
4,1885
1,1108
0,1753
0,1476
3,467
0,1546
4,2215
3,257
0,1735
0,1587
0,1345
4,2357
2,2724
1,1087
2,2909
2,3177
1,1052
1,656
2,3047
2,2664
3,400
4,2383
3,219
4,1944
0,1446
4,2410
4,2020
4,1943
2,3201
2,2752
3,64
2,3108
3,198
2,2950
4,2062
2,2703
0,1268
2,3077
4,1834
3,178
4,2276
0,1642
4,1970
3,103
1,1095
0,1565
2,2573
4,1981
3,340
0,1702
0,1263
2,3066
3,541
4,2190
0,1476
2,2536
4,2065
2,2510
2,2727
2,2510
4,2004
0,1476
0,1735
2,2695
2,2637
3,27
3,186
2,2640
1,740
2,2461
0,1801
3,88
2,2603
4,2146
3,12
0,1654
2,2966
3,404
1,829
0,1719
1,589
2,2959
4,2295
3,442
3,196
3,524
0,1663
3,171
0,1548
3,424
2,3182
4,1831
2,2700
4,1890
4,2065
2,3201
2,2461
1,619
0,1280
2,2724
2,2506
4,2135
3,476
3,489
4,2155
2,2808
2,3153
0,1438
0,1672
3,69
0,1712
4,2004
3,69
2,2758
1,1178
4,1828
4,2065
2,3089
0,1503
4,1970
1,1092
0,1318
2,2914
1,876
3,521
3,343
1,1123
1,1134
4,1970
0,1578
4,2065
1,968
3,487
2,3099
1,725
3,69
2,2962
3,569
2,2797
3,171
3,171
0,1480
2,2703
4,2130
1,1074
2,2510
4,2133
4,2004
2,2498
1,763
0,1426
4,2058
4,2301
3,171
0,1230
2,2721
3,531
0,1346
0,1802
3,171
3,248
4,1970
2,2510
2,3201
4,2410
4,2255
3,429
4,1889
0,1308
3,448
2,3161
3,366
1,1191
1,654
3,69
2,2510
1,1042
4,1870
4,2348
2,2710
1,1021
1,796
3,292
3,69
0,1295
2,2724
3,257
2,2912
0,1768
4,1918
3,181
3,365
0,1735
2,3187
3,298
2,2609
2,3054
2,3050
3,309
3,104
3,375
2,2510
1,937
2,2721
4,1922
3,175
3,70
2,2924
0,1702
0,1345
2,2906
4,1889
0,1426
2,2510
4,2063
4,2352
1,589
3,395
3,33
3,249
0,1735
4,2255
2,2510
0,1426
4,2190
3,150
0,1426
4,1981
0,1390
2,2510
4,2062
2,3055
1,775
2,2573
0,1806
0,1558
2,2787
3,186
2,2510
2,2510
2,3100
2,3053
1,1161
2,2573
1,733
3,42
1,598
4,1985
0,1345
2,2877
3,167
2,2966
1,1183
2,2553
4,2028
3,432
2,2588
4,2004
1,1123
3,351
1,1033
0,1426
2,2510
3,69
2,2781
1,662
3,171
0,1532
3,257
4,2290
2,2897
1,1084
0,1706
4,1970
2,2712
0,1386
3,85
2,2510
2,3201
0,1581
1,697
0,1620
1,987
0,1555
1,864
4,2059
3,298
2,2592
1,1123
2,2984
2,2897
1,1119
4,2199
0,1633
4,2065
4,2054
1,829
4,1836
2,2789
4,2089
2,2510
1,822
4,2274
1,763
4,2004
4,1814
2,2453
0,1746
4,2004
1,654
0,1506
0,1423
1,1014
3,310
0,1426
1,618
2,2724
4,2130
2,2510
2,2573
4,2366
3,298
1,962
3,524
3,69
3,201
2,2721
2,3162
3,131
0,1627
2,2756
3,171
3,69
0,1498
0,1576
3,186
1,808
1,1106
2,2510
2,3201
3,502
0,1735
1,759
1,654
3,298
4,2138
3,251
2,3089
0,1633
4,1970
1,733
4,1824
1,614
1,907
0,1766
4,2065
2,2724
0,1246
3,69
2,2825
4,1970
3,397
1,581
1,700
3,309
0,1633
4,1841
0,1746
4,2398
4,1992
4,2120
1,1095
2,2721
0,1331
1,682
3,257
4,1970
2,2877
1,945
3,171
2,2461
3,178
2,2510
4,2090
0,1426
4,1970
2,3100
3,423
2,2573
3,485
4,2065
4,2016
4,2255
2,3201
3,190
0,1242
2,2573
4,1924
3,257
1,599
3,131
4,2130
1,656
0,1787
0,1798
2,2483
1,1095
2,2787
2,2510
4,2132
3,476
2,2702
1,656
0,1580
4,1896
3,489
2,2573
4,2099
2,2580
0,1414
2,3040
0,1426
0,1599
0,1681
0,1255
1,1053
0,1746
4,2216
4,2107
2,2525
1,913
2,3201
3,572
0,1357
2,2841
0,1231
4,2138
2,2541
3,524
0,1732
4,2011
4,2004
2,2510
4,2336
2,3165
4,2065
0,1363
1,1128
2,3089
1,603
3,300
2,2573
3,202
2,2510
4,2255
0,1280
2,2724
2,3201
2,2724
4,2383
2,2724
1,786
4,2010
3,80
0,1732
0,1302
1,637
2,2847
0,1812
3,69
0,1270
4,2298
2,2934
1,1116
1,1023
1,1144
2,2776
3,69
0,1316
4,1930
0,1724
2,2510
3,572
0,1393
1,995
0,1345
1,793
4,2118
3,4
2,3136
3,293
1,1021
3,103
4,2009
0,1737
3,71
4,1912
2,2863
2,3022
1,829
3,489
2,3123
2,2753
2,3201
1,656
2,2458
0,1319
4,2304
0,1298
4,2407
1,742
1,1106
3,171
2,2765
0,1746
3,150
2,2510
4,2178
1,990
0,1239
3,112
1,1015
3,69
1,946
4,2155
4,2065
4,2020
4,2190
1,656
3,69
0,1715
3,296
4,2155
3,298
1,1148
1,983
0,1304
4,2036
4,2016
0,1291
2,3133
4,2190
1,641
1,1021
2,2918
3,183
3,476
3,171
2,2824
4,2185
0,1466
0,1730
3,190
1,1095
0,1812
4,1895
3,374
4,2035
1,592
4,2251
3,171
2,3100
3,501
2,2753
2,3201
2,2759
0,1462
4,2379
0,1240
3,302
1,1183
0,1735
3,406
2,2539
3,379
0,1240
1,644
4,2391
0,1546
0,1747
4,2362
3,69
3,69
0,1426
2,3167
4,1961
4,2425
0,1334
2,2721
4,2203
2,2510
1,1189
3,377
3,406
3,39
2,2837
1,1013
2,2510
1,1021
1,656
2,3085
3,476
1,656
4,1970
3,160
2,2453
2,2528
2,2453
0,1426
0,1551
1,1044
1,600
3,111
2,2640
0,1730
0,1578
2,2721
0,1649
3,409
2,2995
1,1078
2,2640
4,1970
3,69
1,656
4,2130
4,1915
1,1074
2,3017
1,861
3,418
0,1426
2,3026
1,1043
4,1889
3,298
3,171
2,3141
2,2643
1,814
3,84
0,1812
3,92
0,1695
0,1280
3,69
2,2780
0,1546
2,3089
2,2643
0,1517
2,2558
0,1497
1,1130
4,1970
2,2724
1,733
4,2375
3,329
3,151
0,1574
0,1354
3,505
0,1732
0,1674
2,2651
3,499
1,611
2,2653
4,2247
1,1151
2,3170
3,69
0,1748
4,2244
4,1828
3,69
0,1732
2,2818
4,2397
3,459
4,2011
1,1022
0,1735
1,850
2,2808
0,1410
2,2962
2,2603
0,1426
2,2573
2,2510
4,2065
2,2568
0,1419
2,2728
3,286
0,1492
4,1884
0,1224
3,333
2,2721
2,2510
2,2511
2,2847
2,2550
4,2092
0,1419
4,2155
1,990
1,600
3,69
2,2640
0,1458
2,2510
1,989
4,1918
0,1504
4,1970
4,1840
0,1304
1,1023
3,180
0,1371
0,1426
3,171
0,1554
3,347
3,198
2,3033
1,1021
0,1807
3,69
0,1735
0,1423
3,359
0,1604
0,1371
0,1380
2,3050
2,2720
0,1285
4,2130
1,1083
2,3013
4,2377
4,2255
2,2721
0,1670
0,1345
3,561
0,1746
2,3155
3,198
2,2823
0,1633
4,1970
0,1218
4,2393
2,2539
0,1294
1,1075
4,1989
1,630
3,476
4,2235
4,2121
4,1855
0,1546
2,2682
4,1889
1,672
3,171
0,1550
2,2510
1,763
2,2721
1,733
0,1466
1,631
0,1811
0,1518
0,1376
3,514
2,3117
0,1578
0,1518
1,577
0,1272
3,53
1,1011
4,2065
3,128
3,210
0,1633
2,3143
2,2876
1,974
2,2510
4,1896
2,3134
2,2814
2,2780
0,1329
4,2410
3,42
1,856
0,1426
2,3201
3,211
1,1140
4,2333
0,1581
1,1145
3,372
4,2062
1,897
2,3155
2,2510
4,2155
2,2848
4,2004
3,476
1,951
0,1596
3,69
4,2321
1,954
4,1896
0,1651
0,1280
0,1371
1,654
0,1498
4,1996
3,69
0,1329
4,2118
4,2357
0,1546
1,715
3,152
1,743
0,1735
4,2155
1,1106
3,159
1,656
4,2386
0,1633
4,2298
1,763
1,592
2,2721
3,364
0,1678
3,14
3,361
0,1765
2,2760
1,630
1,1106
4,2130
2,2510
3,113
1,602
2,3040
0,1504
2,3201
0,1546
2,2690
1,763
3,305
1,918
3,235
3,171
4,2130
4,1891
0,1429
3,210
4,2155
2,2510
1,1072
0,1426
1,1048
3,69
1,1030
2,2539
4,2068
2,2577
1,699
4,2416
2,3190
2,2877
0,1426
2,2510
0,1411
1,1015
3,298
3,156
0,1426
0,1723
0,1496
1,881
2,2724
4,2223
3,48
2,2936
4,1889
1,656
4,2121
3,91
3,46
3,171
1,1189
3,69
2,2510
2,2721
0,1629
0,1518
0,1806
1,774
1,1038
2,2856
2,2968
3,298
4,2155
3,244
0,1636
2,2643
4,2384
3,214
3,209
4,1967
3,69
1,867
0,1490
1,656
2,2510
1,853
0,1803
3,436
2,3034
0,1426
2,2713
2,2573
4,2256
2,3005
2,2520
2,2613
4,2155
3,33
3,114
3,69
3,8
3,243
2,2450
1,1123
3,379
0,1694
3,69
3,364
3,406
3,314
4,2353
0,1435
3,555
1,1106
1,952
4,2193
2,2753
0,1581
3,406
4,2345
2,3208
2,2916
1,916
2,2713
1,987
1,843
0,1806
4,2004
3,69
3,289
2,3201
1,677
3,42
2,2724
1,1021
2,2640
4,2130
3,171
3,121
4,2023
1,771
1,878
4,2190
4,2188
2,2564
4,2004
2,2791
2,2573
2,3208
2,2721
1,1106
3,171
0,1732
3,69
4,1966
0,1426
4,2065
0,1233
0,1354
0,1649
3,476
0,1792
3,171
3,305
0,1746
4,2331
2,3114
1,913
4,1895
3,103
2,2845
0,1426
0,1426
0,1756
4,2090
2,2510
3,183
2,2453
2,2460
